game_id,lower_bound,upper_bound,gap,bonus_size,points_rule,bonus_rule,action_space_size,total_equilibria_in_game,pure_equilibria_in_game,mixed_equilibria_in_game,symmetric_equilibria_in_game,equilibrium_id,equilibrium_type,is_symmetric,is_pure,is_mixed,row_strategy,col_strategy,row_action_probs,col_action_probs,analysis_success,error_message,selection_stage,selection_reason,payoff_dominant,risk_dominant,strongly_dominant,total_components,surviving_components,row_support_size,col_support_size,row_support_proportion,col_support_proportion,max_support_size,min_support_size
101590,1,5,2,7,normal,gap_lower,5,1,0,1,1,1.0,mixed_symmetric,True,False,True,"[0.14285714285714285, 0.0, 0.5714285714285714, 0.0, 0.2857142857142857]","[0.14285714285714285, 0.0, 0.5714285714285714, 0.0, 0.2857142857142857]","[[1, 0.14285714285714285], [3, 0.5714285714285714], [5, 0.2857142857142857]]","[[1, 0.14285714285714285], [3, 0.5714285714285714], [5, 0.2857142857142857]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,3,3,0.6,0.6,3,3
102710,1,5,4,11,normal_minus_two,gap_absolute,5,3,2,1,1,3.0,mixed_symmetric,True,False,True,"[0.3181818181818182, 0.0, 0.0, 0.0, 0.6818181818181818]","[0.3181818181818182, 0.0, 0.0, 0.0, 0.6818181818181818]","[[1, 0.3181818181818182], [5, 0.6818181818181818]]","[[1, 0.3181818181818182], [5, 0.6818181818181818]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,2,2,0.4,0.4,2,2
104728,1,5,1,18,normal,coordinate_low,5,3,2,1,3,1.0,pure_symmetric,True,True,False,"[1.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[[1, 1.0]]","[[1, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.2,0.2,1,1
106341,1,6,1,6,two_less_max_costless,gap_lower,6,7,0,7,1,7.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[[4, 0.3333333333333333], [5, 0.3333333333333333], [6, 0.3333333333333333]]","[[4, 0.3333333333333333], [5, 0.3333333333333333], [6, 0.3333333333333333]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,3,3,0.5,0.5,3,3
108886,1,6,2,15,normal,sum_odd,6,3,2,1,1,3.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.0, 0.4666666666666667, 0.5333333333333333]","[0.0, 0.0, 0.0, 0.0, 0.4666666666666667, 0.5333333333333333]","[[5, 0.4666666666666667], [6, 0.5333333333333333]]","[[5, 0.4666666666666667], [6, 0.5333333333333333]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,2,2,0.3333333333333333,0.3333333333333333,2,2
117270,1,8,3,9,normal_minus_one,equal,8,53,8,45,53,1.0,pure_symmetric,True,True,False,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[1, 1.0]]","[[1, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.125,0.125,1,1
122262,1,9,3,9,normal_minus_one,more_than,9,3,2,1,1,3.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.0, 0.2777777777777778, 0.0, 0.0, 0.0, 0.7222222222222222]","[0.0, 0.0, 0.0, 0.0, 0.2777777777777778, 0.0, 0.0, 0.0, 0.7222222222222222]","[[5, 0.2777777777777778], [9, 0.7222222222222222]]","[[5, 0.2777777777777778], [9, 0.7222222222222222]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,2,2,0.2222222222222222,0.2222222222222222,2,2
139607,1,12,2,18,normal_plus_one,gap_lower,12,7,0,7,1,7.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.2222222222222222, 0.0, 0.1111111111111111]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333, 0.0, 0.2222222222222222, 0.0, 0.1111111111111111]","[[6, 0.3333333333333333], [8, 0.3333333333333333], [10, 0.2222222222222222], [12, 0.1111111111111111]]","[[6, 0.3333333333333333], [8, 0.3333333333333333], [10, 0.2222222222222222], [12, 0.1111111111111111]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,4,4,0.3333333333333333,0.3333333333333333,4,4
155808,1,16,2,3,normal_minus_one,equal,16,7,4,3,7,2.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[[14, 1.0]]","[[14, 1.0]]",True,,payoff_dominance,Selected via payoff (Pareto) dominance,True,False,False,2,1,1,1,0.0625,0.0625,1,1
170918,1,19,4,3,normal_minus_two,sum_even,19,3,2,1,3,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[[18, 1.0]]","[[18, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.05263157894736842,0.05263157894736842,1,1
176678,2,6,4,6,normal_minus_two,equal,5,19,5,14,19,1.0,pure_symmetric,True,True,False,"[1.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0]","[[2, 1.0]]","[[2, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.2,0.2,1,1
182934,2,7,3,11,normal_minus_one,gap_higher,6,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[7, 1.0]]","[[7, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.16666666666666666,0.16666666666666666,1,1
186075,2,8,2,4,two_less_max_costless,gap_lower,7,5,0,5,1,5.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5]","[[6, 0.5], [8, 0.5]]","[[6, 0.5], [8, 0.5]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,2,2,0.2857142857142857,0.2857142857142857,2,2
195438,2,10,3,1,normal_minus_one,unequal,9,3,3,0,1,3.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[10, 1.0]]","[[10, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.1111111111111111,0.1111111111111111,1,1
195730,2,10,4,2,normal,sum_even,9,3,2,1,3,2.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.75, 0.25]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.75, 0.25]","[[9, 0.75], [10, 0.25]]","[[9, 0.75], [10, 0.25]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,2,2,0.2222222222222222,0.2222222222222222,2,2
197894,2,10,4,10,normal_minus_two,sum_upper,9,18,8,10,6,7.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[5, 1.0]]","[[5, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.1111111111111111,0.1111111111111111,1,1
210679,2,13,3,2,normal_plus_two,gap_absolute,12,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[13, 1.0]]","[[13, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.08333333333333333,0.08333333333333333,1,1
225769,2,16,2,2,normal_plus_two,equal,15,4,3,1,4,4.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[16, 1.0]]","[[16, 1.0]]",True,,payoff_dominance,Selected via payoff (Pareto) dominance,True,False,False,2,1,1,1,0.06666666666666667,0.06666666666666667,1,1
235115,2,17,4,18,normal_plus_one,sum_upper,16,67,15,52,15,18.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4722222222222222, 0.5277777777777778, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4722222222222222, 0.5277777777777778, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[8, 0.4722222222222222], [9, 0.5277777777777778]]","[[8, 0.4722222222222222], [9, 0.5277777777777778]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,2,2,0.125,0.125,2,2
235290,2,17,1,19,normal_minus_one,unequal,16,11,2,9,1,11.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03508771929824561, 0.08771929824561403, 0.14035087719298245, 0.19298245614035087, 0.24561403508771928, 0.2982456140350877]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03508771929824561, 0.08771929824561403, 0.14035087719298245, 0.19298245614035087, 0.24561403508771928, 0.2982456140350877]","[[12, 0.03508771929824561], [13, 0.08771929824561403], [14, 0.14035087719298245], [15, 0.19298245614035087], [16, 0.24561403508771928], [17, 0.2982456140350877]]","[[12, 0.03508771929824561], [13, 0.08771929824561403], [14, 0.14035087719298245], [15, 0.19298245614035087], [16, 0.24561403508771928], [17, 0.2982456140350877]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,6,6,0.375,0.375,6,6
241127,2,19,2,3,normal_plus_one,sum_even,18,3,2,1,3,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[[18, 1.0]]","[[18, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.05555555555555555,0.05555555555555555,1,1
268516,3,10,3,12,normal,more_than,8,3,2,1,1,3.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.6666666666666666]","[0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.6666666666666666]","[[6, 0.3333333333333333], [10, 0.6666666666666666]]","[[6, 0.3333333333333333], [10, 0.6666666666666666]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,2,2,0.25,0.25,2,2
287358,3,14,3,7,normal_minus_one,sum_odd,12,3,2,1,1,3.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.42857142857142855, 0.5714285714285714]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.42857142857142855, 0.5714285714285714]","[[13, 0.42857142857142855], [14, 0.5714285714285714]]","[[13, 0.42857142857142855], [14, 0.5714285714285714]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,2,2,0.16666666666666666,0.16666666666666666,2,2
300962,3,17,2,2,normal_minus_two,gap_absolute,15,3,3,0,1,3.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[17, 1.0]]","[[17, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.06666666666666667,0.06666666666666667,1,1
302701,3,17,4,8,normal_plus_two,sum_upper,15,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[17, 1.0]]","[[17, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.06666666666666667,0.06666666666666667,1,1
318986,3,20,2,13,normal_minus_two,unequal,18,9,2,7,1,9.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.046153846153846156, 0.12307692307692308, 0.2, 0.27692307692307694, 0.35384615384615387]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.046153846153846156, 0.12307692307692308, 0.2, 0.27692307692307694, 0.35384615384615387]","[[16, 0.046153846153846156], [17, 0.12307692307692308], [18, 0.2], [19, 0.27692307692307694], [20, 0.35384615384615387]]","[[16, 0.046153846153846156], [17, 0.12307692307692308], [18, 0.2], [19, 0.27692307692307694], [20, 0.35384615384615387]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,5,5,0.2777777777777778,0.2777777777777778,5,5
330814,4,9,2,1,normal,more_than,6,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[9, 1.0]]","[[9, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.16666666666666666,0.16666666666666666,1,1
332459,4,9,4,7,normal_plus_one,unequal,6,7,2,5,1,7.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.03571428571428571, 0.17857142857142858, 0.32142857142857145, 0.4642857142857143]","[0.0, 0.0, 0.03571428571428571, 0.17857142857142858, 0.32142857142857145, 0.4642857142857143]","[[6, 0.03571428571428571], [7, 0.17857142857142858], [8, 0.32142857142857145], [9, 0.4642857142857143]]","[[6, 0.03571428571428571], [7, 0.17857142857142858], [8, 0.32142857142857145], [9, 0.4642857142857143]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,4,4,0.6666666666666666,0.6666666666666666,4,4
334971,4,9,2,17,two_less_max_costless,gap_lower,6,1,0,1,1,1.0,mixed_symmetric,True,False,True,"[0.0, 0.7647058823529411, 0.0, 0.11764705882352941, 0.0, 0.11764705882352941]","[0.0, 0.7647058823529411, 0.0, 0.11764705882352941, 0.0, 0.11764705882352941]","[[5, 0.7647058823529411], [7, 0.11764705882352941], [9, 0.11764705882352941]]","[[5, 0.7647058823529411], [7, 0.11764705882352941], [9, 0.11764705882352941]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,3,3,0.5,0.5,3,3
336625,4,10,2,4,normal_plus_two,more_than,7,3,2,1,1,3.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.875]","[0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.875]","[[7, 0.125], [10, 0.875]]","[[7, 0.125], [10, 0.875]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,2,2,0.2857142857142857,0.2857142857142857,2,2
339271,4,10,3,14,normal_plus_two,more_than,7,3,2,1,1,3.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.35714285714285715, 0.0, 0.0, 0.0, 0.6428571428571429]","[0.0, 0.0, 0.35714285714285715, 0.0, 0.0, 0.0, 0.6428571428571429]","[[6, 0.35714285714285715], [10, 0.6428571428571429]]","[[6, 0.35714285714285715], [10, 0.6428571428571429]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,2,2,0.2857142857142857,0.2857142857142857,2,2
348971,4,12,4,13,normal_plus_one,gap_lower,9,1,0,1,1,1.0,mixed_symmetric,True,False,True,"[0.07692307692307693, 0.0, 0.0, 0.0, 0.6153846153846154, 0.0, 0.0, 0.0, 0.3076923076923077]","[0.07692307692307693, 0.0, 0.0, 0.0, 0.6153846153846154, 0.0, 0.0, 0.0, 0.3076923076923077]","[[4, 0.07692307692307693], [8, 0.6153846153846154], [12, 0.3076923076923077]]","[[4, 0.07692307692307693], [8, 0.6153846153846154], [12, 0.3076923076923077]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,3,3,0.3333333333333333,0.3333333333333333,3,3
349578,4,12,1,15,normal_minus_one,equal,9,176,9,167,176,1.0,pure_symmetric,True,True,False,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[[4, 1.0]]","[[4, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.1111111111111111,0.1111111111111111,1,1
349880,4,12,3,16,normal_minus_two,unequal,9,11,2,9,1,11.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.010416666666666666, 0.07291666666666667, 0.13541666666666666, 0.19791666666666666, 0.2604166666666667, 0.3229166666666667]","[0.0, 0.0, 0.0, 0.010416666666666666, 0.07291666666666667, 0.13541666666666666, 0.19791666666666666, 0.2604166666666667, 0.3229166666666667]","[[7, 0.010416666666666666], [8, 0.07291666666666667], [9, 0.13541666666666666], [10, 0.19791666666666666], [11, 0.2604166666666667], [12, 0.3229166666666667]]","[[7, 0.010416666666666666], [8, 0.07291666666666667], [9, 0.13541666666666666], [10, 0.19791666666666666], [11, 0.2604166666666667], [12, 0.3229166666666667]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,6,6,0.6666666666666666,0.6666666666666666,6,6
350316,4,12,4,18,normal_minus_one,gap_higher,9,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[12, 1.0]]","[[12, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.1111111111111111,0.1111111111111111,1,1
354507,4,13,2,15,two_less_max_costless,gap_lower,10,1,0,1,1,1.0,mixed_symmetric,True,False,True,"[0.0, 0.4666666666666667, 0.0, 0.13333333333333333, 0.0, 0.13333333333333333, 0.0, 0.13333333333333333, 0.0, 0.13333333333333333]","[0.0, 0.4666666666666667, 0.0, 0.13333333333333333, 0.0, 0.13333333333333333, 0.0, 0.13333333333333333, 0.0, 0.13333333333333333]","[[5, 0.4666666666666667], [7, 0.13333333333333333], [9, 0.13333333333333333], [11, 0.13333333333333333], [13, 0.13333333333333333]]","[[5, 0.4666666666666667], [7, 0.13333333333333333], [9, 0.13333333333333333], [11, 0.13333333333333333], [13, 0.13333333333333333]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,5,5,0.5,0.5,5,5
355555,4,13,1,19,normal_plus_two,gap_lower,10,7,0,7,1,7.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.0, 0.21052631578947367, 0.2631578947368421, 0.21052631578947367, 0.15789473684210525, 0.10526315789473684, 0.05263157894736842]","[0.0, 0.0, 0.0, 0.0, 0.21052631578947367, 0.2631578947368421, 0.21052631578947367, 0.15789473684210525, 0.10526315789473684, 0.05263157894736842]","[[8, 0.21052631578947367], [9, 0.2631578947368421], [10, 0.21052631578947367], [11, 0.15789473684210525], [12, 0.10526315789473684], [13, 0.05263157894736842]]","[[8, 0.21052631578947367], [9, 0.2631578947368421], [10, 0.21052631578947367], [11, 0.15789473684210525], [12, 0.10526315789473684], [13, 0.05263157894736842]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,6,6,0.6,0.6,6,6
361577,4,15,1,3,normal_plus_one,less_upper,12,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[15, 1.0]]","[[15, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.08333333333333333,0.08333333333333333,1,1
366250,4,16,4,2,normal,unequal,13,3,2,1,1,3.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.75]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.75]","[[15, 0.25], [16, 0.75]]","[[15, 0.25], [16, 0.75]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,2,2,0.15384615384615385,0.15384615384615385,2,2
371368,4,17,1,2,normal,coordinate_low,14,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[17, 1.0]]","[[17, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.07142857142857142,0.07142857142857142,1,1
378026,4,18,2,9,normal_minus_two,gap_higher,15,1,1,0,1,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[[18, 1.0]]","[[18, 1.0]]",True,,unique_equilibrium,Only Nash equilibrium found,False,False,False,1,1,1,1,0.06666666666666667,0.06666666666666667,1,1
384239,4,19,2,13,normal_plus_one,sum_odd,16,3,2,1,1,3.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46153846153846156, 0.5384615384615384]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46153846153846156, 0.5384615384615384]","[[18, 0.46153846153846156], [19, 0.5384615384615384]]","[[18, 0.46153846153846156], [19, 0.5384615384615384]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,2,2,0.125,0.125,2,2
394751,4,21,2,15,normal_plus_one,unequal,18,43,2,41,25,43.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06666666666666667, 0.13333333333333333, 0.2, 0.26666666666666666, 0.3333333333333333]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06666666666666667, 0.13333333333333333, 0.2, 0.26666666666666666, 0.3333333333333333]","[[17, 0.06666666666666667], [18, 0.13333333333333333], [19, 0.2], [20, 0.26666666666666666], [21, 0.3333333333333333]]","[[17, 0.06666666666666667], [18, 0.13333333333333333], [19, 0.2], [20, 0.26666666666666666], [21, 0.3333333333333333]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,5,5,0.2777777777777778,0.2777777777777778,5,5
406654,5,10,2,3,normal,sum_even,6,3,2,1,3,1.0,pure_symmetric,True,True,False,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[[9, 1.0]]","[[9, 1.0]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,1,1,0.16666666666666666,0.16666666666666666,1,1
412389,5,11,1,6,two_less_max_costless,more_than,7,32,10,22,4,23.0,mixed_symmetric,True,False,True,"[0.2222222222222222, 0.0, 0.0, 0.2222222222222222, 0.0, 0.0, 0.5555555555555556]","[0.2222222222222222, 0.0, 0.0, 0.2222222222222222, 0.0, 0.0, 0.5555555555555556]","[[5, 0.2222222222222222], [8, 0.2222222222222222], [11, 0.5555555555555556]]","[[5, 0.2222222222222222], [8, 0.2222222222222222], [11, 0.5555555555555556]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,3,3,0.42857142857142855,0.42857142857142855,3,3
418569,5,12,3,10,two_less_max_costless,sum_odd,8,24,8,16,4,9.0,mixed_symmetric,True,False,True,"[0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6]","[0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6]","[[5, 0.4], [12, 0.6]]","[[5, 0.4], [12, 0.6]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,2,2,0.25,0.25,2,2
419706,5,12,1,15,normal_minus_one,gap_lower,8,5,0,5,1,2.0,mixed_symmetric,True,False,True,"[0.0, 0.0, 0.0, 0.3333333333333333, 0.26666666666666666, 0.2, 0.13333333333333333, 0.06666666666666667]","[0.0, 0.0, 0.0, 0.3333333333333333, 0.26666666666666666, 0.2, 0.13333333333333333, 0.06666666666666667]","[[8, 0.3333333333333333], [9, 0.26666666666666666], [10, 0.2], [11, 0.13333333333333333], [12, 0.06666666666666667]]","[[8, 0.3333333333333333], [9, 0.26666666666666666], [10, 0.2], [11, 0.13333333333333333], [12, 0.06666666666666667]]",True,,tracing_procedure,Selected symmetric equilibrium in final component,False,False,False,1,1,5,5,0.625,0.625,5,5
